11 5.05e-06
51 3.38e-04
91 1.85e-03
101 2.49e-03
151 8.50e-03
201 2.29e-02
251 5.66e-02
301 9.82e-02
351 1.52e-01
401 2.14e-01
451 3.50e-01
501 4.76e-01
551 6.11e-01
601 7.83e-01
