10 3.91e-06
50 2.98e-04
90 1.68e-03
100 2.25e-03
150 7.88e-03
200 2.20e-02
250 5.34e-02
300 8.97e-02
350 1.39e-01
400 2.05e-01
450 3.23e-01
500 4.42e-01
550 5.54e-01
600 7.61e-01
